"","SWLmu","SWLlam","SWLlam_se","MTWLmu","MTWLlam","MTWLlam_se","muOff","state"
"1",4.78277131532461,0.083864771053173,0.010556527479848,5.07443676465702,0.139205431257186,0.019564653370504,4.868921898,"WANorth"
"2",0.810905878258813,0.103220020157756,0.014574003229751,1.01249570566521,0.157636008816147,0.02288654173186,1.245611797,"NT"
"3",2.00842069570876,0.051182259727839,0.007019937736989,2.16702325415894,0.087677931681218,0.012114701083001,1.959770341,"QLDNorth"
"4",2.12590417109951,0.052518301640722,0.006649949577109,2.70502527097757,0.144646772450357,0.020403423890835,2.570887694,"QLDNorth"
"5",1.09737843434665,0.032621414739179,0.004470671654243,1.89304789557719,0.228797609969558,0.030100249585718,1.145631482,"NSW"
"6",1.26375430073437,0.071594387513033,0.009341376576753,1.95825970312556,0.141993094619212,0.019448518523131,1.343640669,"VIC"
"7",1.06409510426928,0.153864946501678,0.017402380673751,1.62294587770485,0.285678908637129,0.033252956338101,1.945648641,"SA"
"8",1.04938785447613,0.156942919291009,0.017693962745342,2.05048614523953,0.360302971763059,0.040184534653459,1.651261351,"SA"
"9",0.651809721368066,0.086603917870332,0.010202452335338,0.815058851641049,0.130714306759088,0.014677279573702,0.906088276,"WASouth"
"10",1.6259011635528,0.075219232573666,0.009485773728621,2.3828905220312,0.188878533094523,0.023683062405931,1.73067859,"TAS"
"11",0.467976063317691,0.081327483201988,0.009434033674776,2.01046016461132,0.389148786255224,0.046040991534752,0.803369342,"WASouth"
"12",3.19385618356562,0.045410727708131,0.005613698688593,3.51206064701111,0.172523600245757,0.022648284232234,3.700406633,"NT"
"13",1.47346093406179,0.085428515048312,0.011525942390137,2.43089322317615,0.175191324244739,0.024104011911562,1.700806909,"VIC"
"14",0.684672082260711,0.068026247387971,0.007981146071371,2.05783209421033,0.165683658713535,0.023121584851744,0.850159867,"VIC"
"15",0.933457021522189,0.065889818897408,0.008563905020283,1.31199334753814,0.126634017766562,0.016197619793992,0.834917972,"TAS"
"16",0.482960317446389,0.082392533855106,0.009723749407495,1.91394241073133,0.404983894810073,0.047981213448609,0.799096661,"WASouth"
"17",1.1080348006772,0.033841887417444,0.00457107593201,2.18633193664879,0.269671642578807,0.0330974162179,1.172636587,"NSW"
"18",1.5634792530605,0.18645079826925,0.021938098452714,2.21208928359816,0.280047043876751,0.035117035496479,2.194221781,"SA"
"19",1.12358402487125,0.156914661543345,0.017792888721881,1.57465864530037,0.261008515499957,0.030421174649367,1.86688962,"SA"
"20",2.15246945295771,0.056844418213675,0.007736262182664,2.72889150276621,0.155939839067885,0.022842863836584,2.055892603,"QLDNorth"
"21",1.11113872055725,0.157132595226072,0.017810872342642,1.56248511700083,0.261135439669848,0.030414452685415,1.945648641,"SA"
"22",1.43607357753304,0.083792911387602,0.01088201939436,2.36580922058462,0.14349815553805,0.019665299568503,1.047359181,"VIC"
"23",3.21043531965849,0.046777045678337,0.00587182674597,3.55374654842944,0.186641240899424,0.024682740370618,3.700406633,"NT"
"24",0.868877087507041,0.114062966566442,0.012916534132376,1.60425537911566,0.142353048138025,0.019524225719981,1.183477699,"SA"
"25",0.571334617634507,0.0796269346477,0.008720976497389,2.28711762801255,0.309802209684242,0.035144748434829,0.834534365,"WASouth"
"26",0.970190620696716,0.100540036282098,0.011836091503528,2.42895856633448,0.202033320052088,0.026357050284935,1.32038806,"SA"
