"state","longitude","latitude","SLR","SWL_AEP1PC","MTWL_AEP1PC","SWL_MFSLR_50","SWL_MFSLR_10","SWL_MFSLR_90","MTWL_MFSLR_50","MTWL_MFSLR_10","MTWL_MFSLR_90"
"WANorth",119.105255126953,-19.9877319335938,1,4.67,6,19895314.55,1873977.76,532098723.81,49.49,26.55,123.56
"WANorth",119.368423461914,-19.9877319335938,1,4.69,6,8843853.87,948515.22,195761413.7,45.33,24.56,111.83
"WANorth",119.421051025391,-19.9877319335938,1,4.68,5.98,10484724.4,1107975.41,235768201.63,48.44,25.96,121.42
"WANorth",119.473678588867,-19.9877319335938,1,4.68,5.95,10631310.85,1128970.59,236592968.79,51.54,27.35,131.09
"WANorth",119.684211730957,-19.9877319335938,1,4.7,5.8,5923093.59,694516,113845113.24,79.98,39.39,227.79
"QLDNorth",148.263153076172,-19.9877319335938,1,3.19,4.19,3523973.28,338473.12,105550272.5,300.24,119.46,1171.61
"QLDNorth",148.368408203125,-19.9877319335938,1,3.19,3.9,3109994.25,304425.84,90652086.36,658.62,238.94,2878.18
"QLDNorth",148.526321411133,-19.9877338409424,1,3.2,4.12,1725973.88,201944.34,36804111.21,560.51,206.54,2409.83
"WANorth",119.157897949219,-19.9382705688477,1,4.67,6.12,32012861.61,2913195.23,882826371.73,36.04,20.34,83.5
"WANorth",119.210517883301,-19.9382705688477,1,4.67,6.1,25126968.7,2370837.33,658177220.71,37.21,20.89,86.91
"WANorth",119.263160705566,-19.9382705688477,1,4.67,6.1,19779370.1,1924400.58,497232841.17,36.88,20.72,86.07
"WANorth",119.315780639648,-19.9382705688477,1,4.68,6.09,16436574.37,1639580.2,399324602.48,37.65,21.08,88.33
"WANorth",119.736831665039,-19.9382705688477,1,4.7,5.8,4498003.04,570198.97,76065693.26,76.87,38.05,217.53
"WANorth",119.842094421387,-19.9382705688477,1,4.71,5.81,2345558.45,322825.65,35541594.56,74.63,37.03,210.83
"WANorth",119.894737243652,-19.9382705688477,1,4.72,5.8,2092151.19,292319.83,31059996.62,77.41,38.15,221.01
"WANorth",119.947357177734,-19.9382705688477,1,4.72,5.78,1801681.4,258608.64,25690442.07,81.3,39.76,234.75
"WANorth",120,-19.9382705688477,1,4.72,5.83,1665027.66,243761.17,23002964.5,70.67,35.26,198.34
"QLDNorth",148.157897949219,-19.9382705688477,1,3.18,4.21,5506413.48,497208.75,179499112.77,253.23,103.91,941.95
"QLDNorth",148.210510253906,-19.9382705688477,1,3.18,4.2,4623474.24,426683.08,146534629.07,275.14,111.4,1043.77
"QLDNorth",148.421051025391,-19.9382705688477,1,3.2,4.18,2294698.73,245822.53,57097581.38,376.48,142.87,1587.59
"QLDNorth",148.473678588867,-19.9382705688477,1,3.2,4.23,1951862.8,219814.95,44490838.71,338.29,131.3,1374.78
"WANorth",120.052635192871,-19.8887939453125,1,4.71,5.76,2513368.17,346974.02,37690405.79,90.86,43.55,270.62
"WANorth",120.105255126953,-19.8887939453125,1,4.71,5.71,2507117.81,340743.54,38721701.88,108.04,50.3,336.22
"WANorth",120.157897949219,-19.8887939453125,1,4.71,5.7,2245913.56,306973.63,34583217.6,111.5,51.65,349.58
"WANorth",120.210517883301,-19.8887939453125,1,4.71,5.69,2318998.77,313227.96,36435691.46,118.04,54.19,374.94
"QLDNorth",148.105270385742,-19.8887939453125,1,3.18,4.27,5867038.27,527644.74,191650461.6,204.11,86.93,717.46
"WANorth",120.263160705566,-19.8393020629883,1,4.7,5.68,4124554.4,511223.05,73216022.34,122.54,55.83,394.11
"WANorth",120.315788269043,-19.8392944335938,1,4.7,5.67,4547583.49,570586.12,78344661.64,119.25,54.5,382.11
"WANorth",120.368423461914,-19.8392944335938,1,4.71,5.7,2853662.37,388115.79,43629076.17,109.05,50.4,344.56
"QLDNorth",147.894729614258,-19.8393020629883,1,3.18,4.14,4529582.52,446669.81,125327516.74,317.84,126.78,1225.68
"QLDNorth",147.947372436523,-19.8392944335938,1,3.18,4.3,6442784.8,597752.22,195482620.22,181.24,79.02,613.54
NA,148,-19.8393020629883,1,3.18,4.29,6881356.74,623883.41,217603284.33,186.38,80.91,634.98
"QLDNorth",148.052627563477,-19.8393020629883,1,3.18,4.28,6339461.73,573801.01,202766770.21,192.28,82.78,664.65
"WANorth",120.421051025391,-19.789794921875,1,4.71,5.69,2224886.08,310975.84,32870256.49,111.87,51.51,355.28
"WANorth",120.473686218262,-19.7897853851318,1,4.72,5.69,1685575.74,240113.03,24492543.76,113.78,52.25,362.68
"WANorth",120.526313781738,-19.789794921875,1,4.72,5.68,1415899.13,204320.99,20324788.48,119.57,54.5,385.17
"QLDNorth",147.631576538086,-19.789794921875,1,3.16,4.22,14392118.76,1224887.88,483602382.11,219.65,92.92,777.07
"QLDNorth",147.684204101562,-19.789794921875,1,3.15,4.21,22908050.32,1823946.91,845081954.95,234.01,98.02,839.81
"QLDNorth",147.894729614258,-19.789794921875,1,3.18,4.14,4307251.9,427183.05,118341012.6,320.1,127.47,1237.84
"WANorth",120.578948974609,-19.7402629852295,1,4.73,5.65,1086407.9,160435.73,15211211.98,134.97,60.27,448.64
"WANorth",120.631576538086,-19.740270614624,1,4.73,5.62,967587.28,145752.63,13154799.58,163.57,70.65,571.99
"WANorth",120.684211730957,-19.740270614624,1,4.74,5.61,865674.49,132932.04,11437938.51,172.17,73.74,609.66
"WANorth",120.736839294434,-19.7402629852295,1,4.74,5.6,787706.88,122022.62,10305525.81,178.82,76.14,638.67
"QLDNorth",147.631576538086,-19.740270614624,1,3.16,4.22,12217015.51,1064350.31,397329774.89,219.45,92.8,777.17
"QLDNorth",147.684204101562,-19.740270614624,1,3.16,4.21,20754119.71,1673139.1,753213644.72,233.4,97.79,837.41
"QLDNorth",147.894729614258,-19.740270614624,1,3.18,4.14,4878063.59,473403.52,138510883.54,329.64,130.56,1285.58
"WANorth",120.789474487305,-19.6907329559326,1,6.21,7.01,607034.56,95322.81,7886598.48,254.87,102.48,990.67
"QLDNorth",147.631576538086,-19.6907329559326,1,3.16,4.21,12476639.37,1085468.86,406137699.7,226.01,95.01,807.89
"QLDNorth",147.736831665039,-19.6907329559326,1,3.15,4.19,25997263.86,1993894.56,1023156895.84,260.13,107.04,958.82
"QLDNorth",147.789474487305,-19.6907329559326,1,3.16,4.19,17951611.5,1441224.14,665894759.8,267.81,109.63,995.05
"QLDNorth",147.842102050781,-19.6907329559326,1,3.17,4.26,10289230.82,902115.97,335583425.14,224.26,94.39,800.19
"WANorth",120.842094421387,-19.6411781311035,1,6.25,6.98,194782.42,35856.16,2029534.54,300.73,118.37,1201.42
"WANorth",120.894737243652,-19.6411781311035,1,6.27,6.97,102133.52,20624.88,934688.33,334.08,129.26,1369.13
"WANorth",120.947357177734,-19.6411781311035,1,6.28,6.96,72171.86,15299.59,617433.57,353.71,135.69,1467.11
"QLDNorth",147.631576538086,-19.6411781311035,1,3.24,4.28,12895451.01,1120920.51,419264215.94,235.67,98.4,851.11
"WANorth",121,-19.591609954834,1,6.29,6.92,59412.49,12924.77,490696.43,503.08,181.75,2285.42
"QLDNorth",147.578948974609,-19.5916023254395,1,3.24,4.45,10336886.15,923844.37,324048581.03,169.24,74.53,564.92
"WANorth",121.052635192871,-19.5420246124268,1,6.29,6.91,51997.9,11410.38,426570.79,528.57,189.88,2417.37
"QLDNorth",147.578948974609,-19.5420246124268,1,3.24,4.45,10601212.69,946407.63,332329642.34,173.13,75.96,581.17
"WANorth",121.105262756348,-19.4924182891846,1,6.29,6.91,51740.33,11318.52,427175.98,551.68,196.72,2551.63
"WANorth",121.157897949219,-19.4924259185791,1,6.29,6.91,50367.09,11056.41,413905.65,546.98,195.22,2527.43
"QLDNorth",147.526321411133,-19.4924259185791,1,3.23,4.43,22957510.63,1834264.8,840768886.69,203.13,86.94,706.82
"WANorth",121.210525512695,-19.4428024291992,1,6.29,6.92,49900.37,10885.24,415384.14,537.42,193.06,2452.88
"QLDNorth",147.473678588867,-19.4428024291992,1,3.22,4.42,61986543.22,4261130.68,2816508253.57,238.13,99.46,858.27
"WANorth",121.210517883301,-19.3931789398193,1,6.3,6.92,47408.13,10332.79,396859.66,555.16,198.64,2546.49
"QLDNorth",147.105270385742,-19.3931789398193,1,3.23,3.55,265197852.6,15018097.35,15666514078.15,98012.1,17303.67,1174744.26
"QLDNorth",147.157897949219,-19.3931789398193,1,3.23,3.55,297650619.06,16499582.18,18171977521.52,115264.35,19812.01,1437567.96
"QLDNorth",147.210525512695,-19.3931789398193,1,3.19,3.51,422986115.89,22227167.8,27884326079.44,132532.33,22287.8,1706302.31
"QLDNorth",147.263153076172,-19.3931789398193,1,3.19,3.51,504802372.06,25639648.27,35089992115.17,131774.96,22235.23,1685759.39
"QLDNorth",147.315780639648,-19.3931789398193,1,3.19,3.52,569504068.84,27991090.75,41859829890.85,114634.11,19886.1,1403677.1
"QLDNorth",147.368408203125,-19.3931789398193,1,3.19,4.37,498189238.93,24641340.21,36594012002,332.09,131.94,1285.42
"QLDNorth",147.421051025391,-19.3931789398193,1,3.2,4.4,300816723.57,15814670.11,20437077277.38,278.79,113.53,1042.96
"WANorth",121.263160705566,-19.3435344696045,1,6.29,6.92,57960,12067.18,522232.53,569.85,203.77,2609.64
"QLDNorth",147.105270385742,-19.34352684021,1,3.23,3.55,257229084.19,14624180.59,15116472096.8,93947.41,16721.39,1111804.16
"WANorth",121.315780639648,-19.2938747406006,1,6.28,6.93,65115.69,13453.94,590036.73,531.28,193.05,2368.13
"WANorth",121.36841583252,-19.2938747406006,1,6.29,6.94,61759.26,12948.71,546132.3,497.16,182.62,2180.71
"QLDNorth",146.894729614258,-19.2938747406006,1,3.32,3.64,42363343.12,3131940.08,1718709386.16,54944.65,10776.1,560330.91
"QLDNorth",146.947357177734,-19.2938747406006,1,3.25,3.58,45680384.26,3344060.43,1877931252.6,61496.42,11843.35,644195.1
"WANorth",121.368423461914,-19.2441902160645,1,6.28,6.94,66218.8,13575.66,608436.06,502.76,185.6,2178.66
"QLDNorth",146.947372436523,-19.2441902160645,1,3.25,3.57,54493401.87,3888474.81,2322393363.11,67648.2,12839.14,723718.49
"QLDNorth",147.105270385742,-19.2441902160645,1,3.19,3.52,317186367.71,16854646.27,20979533143.67,88341.91,15992.42,1015613.7
"WANorth",121.421051025391,-19.194507598877,1,6.28,6.96,78200.76,15611.4,746968.07,454.92,170.21,1936.19
"QLDNorth",146.947372436523,-19.194507598877,1,3.31,4.34,86203814.61,5756494.77,4032999623.05,694.47,247,3147.84
"QLDNorth",147.105270385742,-19.194507598877,1,3.23,4.33,319059155.52,16909541.4,21205729796.79,461.07,175.01,1899.78
"WANorth",121.473678588867,-19.1448020935059,1,6.27,6.98,84905.22,16717.76,827761.07,385.71,149.55,1548.06
"QLDNorth",146.631576538086,-19.1448020935059,1,3.32,4.29,30598477.22,2350327.14,1182841563.42,882.93,302.48,4225.94
"QLDNorth",146.684204101562,-19.1448020935059,1,3.32,4.28,36223764.43,2675350.85,1493544264.1,939.56,319.08,4551.72
"QLDNorth",146.736831665039,-19.1448020935059,1,3.32,4.31,40295587.57,2899413.58,1735260232.25,863.05,296.44,4118.02
"QLDNorth",146.947372436523,-19.1448020935059,1,3.3,4.34,112029355.08,7137641.44,5630751790.85,712.55,252.62,3243.07
"QLDNorth",147,-19.1448020935059,1,3.24,4.27,127068528.27,7871538.33,6684876199.12,747.22,263.51,3422.19
"QLDNorth",147.052627563477,-19.1448020935059,1,3.24,4.31,180438680.11,10538609.97,10364627178.44,554.99,204.9,2378.85
"WANorth",121.526313781738,-19.0950813293457,1,6.27,6.97,93503.61,18245.94,920662.03,398.82,154.38,1600.5
"QLDNorth",146.526321411133,-19.0950813293457,1,3.33,4.3,24025086.74,1932060.19,864845943.5,817.26,281.86,3888.28
"QLDNorth",146.578948974609,-19.0950736999512,1,3.32,4.29,27678433.45,2166743.68,1038919281.77,857.08,293.9,4106.98
"QLDNorth",146.736846923828,-19.0950736999512,1,3.32,4.27,46824542.99,3284653.86,2094693235.42,1035.86,345.65,5156.42
"QLDNorth",146.894729614258,-19.0950813293457,1,3.31,4.33,101467094.94,6585162.79,4956486662.1,751.64,264.03,3469.2
"WANorth",121.526313781738,-19.0453453063965,1,6.27,6.97,101320.03,19523.94,1015992.29,412.72,158.91,1669.1
"QLDNorth",146.473678588867,-19.0453453063965,1,3.33,4.32,25670482.8,2030718.52,949703265.76,719.92,251.05,3391.11
"QLDNorth",146.789474487305,-19.0453453063965,1,3.31,4.32,74314118.23,4943042.08,3551610606.56,869.58,297,4196.39
"QLDNorth",146.842102050781,-19.0453453063965,1,3.31,4.32,72180801.3,4902533.55,3315059141.96,903.19,306.59,4398.33
"WANorth",121.526313781738,-18.9955959320068,1,6.26,6.96,115957.85,21868.6,1199876.53,426.44,165.03,1700.12
"QLDNorth",146.421051025391,-18.9955959320068,1,3.33,4.27,24780284.43,1970669.63,909893661.67,757.27,261.13,3634.52
"WANorth",121.526313781738,-18.9458293914795,1,6.26,6.96,144334.8,26341.41,1565089.6,421.7,163.58,1674.86
"QLDNorth",146.315795898438,-18.9458293914795,1,3.25,4.17,16509413.46,1423678.11,533617183.62,826.26,281.24,4039.25
"QLDNorth",146.368408203125,-18.9458293914795,1,3.25,4.2,21825245.45,1798905.11,753950790.22,698.25,243.67,3295.12
"WANorth",121.578948974609,-18.8960418701172,1,6.25,6.97,195159.31,34422.82,2208549.29,383.09,151.64,1472.13
"QLDNorth",146.315795898438,-18.8960418701172,1,3.26,4.18,14401505.54,1263148.25,455281253.4,788.99,270.28,3823.52
"WANorth",121.578948974609,-18.8462467193604,1,6.24,6.97,237140.68,40374.29,2831737.92,409.49,160.27,1600.6
"QLDNorth",146.315795898438,-18.8462467193604,1,3.26,4.11,13639526.31,1195389.34,433943370.9,1013.45,333.27,5218.77
"QLDNorth",146.578948974609,-18.8462543487549,1,3.24,4.18,39639671.1,2928953.75,1619610866.05,912.33,304.32,4608.8
"QLDNorth",146.631576538086,-18.8462543487549,1,3.24,4.22,47880805.35,3444515.34,2030592288.49,886.52,296.51,4466.63
"QLDNorth",146.684204101562,-18.8462543487549,1,3.31,4.29,55371170.16,3911662.4,2404754312.09,977.61,321.68,5048.05
"WANorth",121.578948974609,-18.7964363098145,1,6.23,6.96,303774.04,49694.64,3845813.86,421.02,165.61,1623.85
"QLDNorth",146.315795898438,-18.7964363098145,1,3.26,4.11,13768193.17,1196415.63,445287167.86,1025.69,336,5318.98
"QLDNorth",146.526321411133,-18.796443939209,1,3.24,4.17,39461099.86,2908264.8,1621416412.64,928.15,309.39,4686.66
"WANorth",121.631576538086,-18.7466201782227,1,6.23,6.98,402474.65,63964.99,5272341.17,362.81,145.5,1363.93
"QLDNorth",146.315795898438,-18.7466201782227,1,3.26,4.11,14133252.87,1217251.21,464325678.69,1067.28,346.6,5614.8
"QLDNorth",146.526321411133,-18.7466201782227,1,3.24,4.14,47368310.21,3391270.73,2030560506.93,1261.7,401.48,6808.49
"QLDNorth",146.736846923828,-18.7466201782227,1,3.22,4.26,158963452.15,9360700.48,9084446171.49,1003.53,326.27,5303.5
"WANorth",121.631576538086,-18.6967792510986,1,6.22,6.98,414582.65,65881.98,5419392.39,361.74,144.66,1368.5
"QLDNorth",146.315795898438,-18.6967735290527,1,3.26,4.11,13036086.73,1134252.23,422582876.06,1111.89,357.85,5937.75
"QLDNorth",146.526321411133,-18.6967792510986,1,3.23,4.13,57805268.46,4024917.09,2575285222.14,1485.36,459.25,8377.19
"QLDNorth",146.684204101562,-18.6967792510986,1,3.22,4.21,213686427.25,11926165.53,13259096538.4,1355.05,422.44,7584.5
"WANorth",121.684211730957,-18.6469268798828,1,6.23,7.05,315017.22,53147.86,3744628.44,245.12,102.06,886.69
"WANorth",121.736839294434,-18.6469192504883,1,6.24,7.02,258900.16,45512.23,2885534.96,281.98,114.48,1060.56
"QLDNorth",146.315795898438,-18.6469268798828,1,3.26,4.11,11336677.59,1004939.76,358341638.67,1105.68,355.58,5918.5
"QLDNorth",146.578948974609,-18.6469192504883,1,3.22,4.11,146549444.37,8727066.14,8246761529.89,1973.44,582.96,11903
"QLDNorth",146.631576538086,-18.6469268798828,1,3.22,4.11,195669055.37,11080387.76,11882127621.04,2107.3,617.74,12829.38
"WANorth",121.736839294434,-18.5970497131348,1,6.24,7.01,267991.9,47002.83,2992306.12,305.33,122.29,1172.26
"QLDNorth",146.368423461914,-18.5970497131348,1,3.23,4.08,95518686.02,6210766.98,4673365847.61,1684.13,507.2,9915.7
"WANorth",121.736831665039,-18.5471744537354,1,6.23,7.01,294370.17,50957.15,3347133.94,316.01,125.8,1224.77
"QLDNorth",146.368423461914,-18.5471744537354,1,3.22,4.17,149292878.48,8848611.54,8467965504.61,1265.78,398.4,6992.53
"WANorth",121.736831665039,-18.4972763061523,1,6.23,7.01,361006.5,60326.59,4326398.2,310.59,124.08,1196.89
"WANorth",121.789474487305,-18.4473628997803,1,6.2,7.08,1097729.37,153781.64,16997007.48,211.79,90.26,740.41
"QLDNorth",146.368423461914,-18.4473552703857,1,3.22,4.16,195884716.12,11084159.12,11912546916.34,1579.34,481.25,9130.71
"WANorth",121.842102050781,-18.3974285125732,1,6.16,7.07,5625982.22,667313.57,106186029.05,215.32,90.71,770.28
NA,121.894737243652,-18.3974361419678,1,6.17,7.06,4901268.87,598628.4,88373746.28,223.88,93.65,809.88
"QLDNorth",146.368423461914,-18.3974285125732,1,3.21,4.21,286979772.65,15404121.48,18766602691.24,1361.27,422.44,7691.91
"WANorth",122,-18.3474941253662,1,6.17,7.01,3912361.54,477190.47,71884418.16,282.46,114.43,1067.22
"QLDNorth",146.368423461914,-18.3474941253662,1,3.21,4.23,385829073.02,19888490.12,26668448473.37,1379.48,426.54,7845.14
"WANorth",122.052635192871,-18.2975387573242,1,6.18,6.95,2595310.31,321762,47662467.18,390.33,152.5,1539.29
"WANorth",122.105255126953,-18.2975387573242,1,6.19,6.93,1612340.99,214371.16,26821717.63,444.51,170.54,1797.21
"QLDNorth",146.315795898438,-18.2975387573242,1,3.21,4.22,296756168.07,16536717.89,17930831113.72,1445.29,444.45,8273.84
"WANorth",122.157897949219,-18.2475681304932,1,6.19,6.91,1878444.5,245147.44,32017291.17,500.58,188.47,2080.51
"QLDNorth",146.315795898438,-18.2475605010986,1,3.37,4.38,258613073.67,14830585.98,14928089063.07,1459.11,448.41,8355.75
"WANorth",122.210525512695,-18.1975765228271,1,6.22,6.87,541095.76,84757.63,7124983.22,694.46,250.83,3046.38
"WANorth",122.263160705566,-18.197582244873,1,6.22,6.86,509535.15,80494.66,6630445.63,717,257.15,3182.31
"QLDNorth",146.210525512695,-18.1975765228271,1,3.38,4.39,84897076.42,5898730.85,3672620924.69,1124.5,361.82,6000.57
"QLDNorth",146.263153076172,-18.197582244873,1,3.39,4.4,71361983.9,5207042.61,2841994019.16,1391.25,430.1,7907.43
"WANorth",122.315780639648,-18.1475849151611,1,6.21,6.84,617649.99,95608.75,8238243.19,873.77,301.86,4112.75
"QLDNorth",146,-18.1475849151611,1,3.39,4.45,56972475.6,4323423.1,2138914781.9,582.8,213.43,2528.67
"QLDNorth",146.052627563477,-18.1475849151611,1,3.39,4.44,66013997.95,4803596.99,2660679283.73,591.2,216.21,2568.66
"QLDNorth",146.105255126953,-18.1475849151611,1,3.39,4.43,73968259.36,5157452.06,3215297895.81,649.01,233.43,2892.87
"QLDNorth",146.157897949219,-18.1475849151611,1,3.38,4.42,89071316.53,5971455.01,4122278155.18,796.33,275.11,3785.52
"WANorth",122.315788269043,-18.097562789917,1,6.24,6.81,259169.91,45515.32,2893730.01,1187.65,398.04,5775.29
"QLDNorth",146,-18.0975704193115,1,3.39,4.45,50168614.18,3867131.89,1845366883.49,555.36,204.93,2382.9
"WANorth",122.315780639648,-18.0475425720215,1,6.25,6.81,161461.94,30155.72,1659290.06,1085.95,373.98,5034.27
"QLDNorth",146,-18.0475425720215,1,3.39,4.46,43032995.33,3372687.95,1551258273.12,530.79,197.19,2255.9
"WANorth",122.263160705566,-17.997501373291,1,6.26,6.8,133832.54,25927.3,1299985.7,1317.15,440.07,6381.66
"QLDNorth",146.052627563477,-17.997501373291,1,3.08,4.14,46559522.2,3530028.18,1780998414.83,554.43,204.35,2385.34
"QLDNorth",146.105255126953,-17.997501373291,1,3.08,4.14,59073564.46,4276057.27,2428936008.3,603.79,219.2,2658.68
"WANorth",122.157897949219,-17.9474449157715,1,6.23,6.86,380440.05,64144.44,4464317.03,807.43,290.12,3527.38
"WANorth",122.157897949219,-17.8973731994629,1,6.22,6.89,550375.49,87735.98,6997667.28,659.97,244.16,2767.56
"QLDNorth",140.421051025391,-17.8973731994629,1,4.01,5.3,3587.63,1057.95,20449.75,29.98,18.22,60.62
"QLDNorth",140.473678588867,-17.8973731994629,1,4,5.29,3836.09,1120.83,22145.16,30.55,18.52,62.03
"QLDNorth",146.157897949219,-17.8973731994629,1,3.07,4.09,79078964.97,5796760.2,3094585751.96,1048.27,342.23,5462.87
"WANorth",122.157897949219,-17.8472881317139,1,6.21,6.91,868196.51,128800.4,12250014.13,586.45,220.35,2408.88
"QLDNorth",140.210525512695,-17.847282409668,1,4.03,5.33,2772.34,844.74,15134.82,28.12,17.26,56.09
"QLDNorth",140.263153076172,-17.8472881317139,1,4.02,5.33,3001.25,904.3,16641.88,28.39,17.41,56.7
"QLDNorth",140.315795898438,-17.847282409668,1,4.02,5.32,3213.53,959.19,18051.2,28.81,17.62,57.7
"QLDNorth",140.368423461914,-17.847282409668,1,4.01,5.31,3446.32,1019.01,19609.07,29.3,17.88,58.91
"QLDNorth",140.526321411133,-17.8472881317139,1,4,5.29,4286.13,1229.99,25408.36,30.95,18.73,62.97
"QLDNorth",146.157897949219,-17.8472881317139,1,3.07,4.09,77794464.31,5912076.24,2840317894.68,1117.16,361.23,5902.52
"WANorth",122.157897949219,-17.7971897125244,1,6.2,6.94,1213514.15,171253.64,18383547.57,498.58,190.64,2006.47
"QLDNorth",140.157897949219,-17.7971897125244,1,4.03,5.34,2575.92,792,13899.7,28.14,17.25,56.21
"QLDNorth",140.578948974609,-17.7971820831299,1,3.99,5.28,4795.2,1351.22,29200.62,31.39,18.96,64
"QLDNorth",146.157897949219,-17.7971897125244,1,3.07,4.14,102223401.09,7520341.89,3891889494.33,876.72,296.33,4322.84
"WANorth",122.157897949219,-17.7470779418945,1,6.19,6.96,1544614.2,210242.04,24635243.22,461.16,176.55,1865.91
"QLDNorth",140,-17.7470779418945,1,4.05,5.35,1969.95,629.76,10062,27.59,16.94,55.05
"QLDNorth",140.052627563477,-17.7470779418945,1,4.05,5.34,2141.58,676.65,11117.78,27.92,17.12,55.79
"QLDNorth",140.105270385742,-17.7470703125,1,4.04,5.34,2350.06,732.15,12448.71,28.18,17.26,56.38
"QLDNorth",140.578948974609,-17.7470703125,1,3.99,5.28,4967.23,1388.09,30666.58,31.21,18.88,63.5
"QLDNorth",146.157897949219,-17.7470779418945,1,3.06,4.17,178021728.78,11870032.19,7860336132.38,785.76,269.87,3788.45
